Organization ID,Organization Name,Completed Reg Req,Reg Form,Signatory,T&C,Organization Type,Callink URL,Callink Designation,Primary Campus Advisor
46393,Indigenous Mapping Network at Berkeley,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/gaindigenousmappingnetworkatberkeley,OASIS Center Category: Academic RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
166109,Indivisible at Berkeley,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/Indivisible,LEAD Center Category: Political & Advocacy RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
45967,Indus,Yes,Approved,6,Yes,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/ucbindus,LEAD Center Category: Cultural & Identity/Cultural & Ethnic RSO,Melissa Landeros at melissalanderos@berkeley.edu
46339,Infectious Diseases and Immunity PhD Student Group,No,Inprogress,0,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/idiphdstudentgroup,LEAD Center Category: Graduate Student RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
91574,Infinnergy,No,Not Started,0,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/infinnergy,LEAD Center Category: Professional RSO,Jon Rey at jonrey@berkeley.edu
46732,Information Management Student Association,No,Inprogress,3,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/gainformationmanagementstudentassociation,LEAD Center Category: Graduate Student RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
46601,Information Technology & Public Policy,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/gainformationtechnologypublicpolicy,OASIS Center Category: Academic RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
92165,Ink at Berkeley,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/inkatberkeley,LEAD Center Category: Arts RSO,Luly Sbeta at wsbeta@berkeley.edu
219821,Innovate at Berkeley,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/InnovateBerkeley,LEAD Center Category: Professional RSO,Jon Rey at jonrey@berkeley.edu
361213,Innovation Factory at Berkeley,No,Not Started,0,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/innovationfactory,LEAD Center Category: Professional RSO,Jon Rey at jonrey@berkeley.edu
46464,Innovations in Research,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/gainnovationsinresearch,LEAD Center Category: Health & Wellness RSO (moving to various),Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
385440,Innovex Consulting,No,Not Started,0,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/innovexconsulting,LEAD Center Category: Professional RSO,Jon Rey at jonrey@berkeley.edu
115859,InnoWorks of Berkeley,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/InnoWorks,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
46614,Inside the Living Room,No,Inprogress,0,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/InsideTheLivingRoom,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
91873,Insight at Berkeley,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/insight,LEAD Center Category: Media & Publications RSO,Melissa Landeros at melissalanderos@berkeley.edu
143722,Inspire Creativity Initiative at Berkeley,No,Not Started,0,In Progress,NEW ORG PENDING FINAL COMPLETION OF APPROVAL STEPS,https://callink.berkeley.edu/actioncenter/organization/inspirecreativityinitiative,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
332641,Institute of Business Forecasting and Planning at Berkeley,No,Not Started,0,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/instituteofbusinessforecasting,LEAD Center Category: Graduate Student RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
91280,Institute of Industrial and Systems Engineers,Yes,Approved,4,Yes,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/iise,LEAD Center Category: Engineering/Computer Science RSO,Jon Rey at jonrey@berkeley.edu
45968,Institute of Transportation Engineers at UC Berkeley ,Yes,Approved,5,Yes,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/Cal_ITE,LEAD Center Category: Engineering/Computer Science RSO,Jon Rey at jonrey@berkeley.edu
92105,Integrated Neuroscience and Neurosurgery Research Group ,No,Not Started,0,In Progress,NEW ORG PENDING FINAL COMPLETION OF APPROVAL STEPS,https://callink.berkeley.edu/actioncenter/organization/integratedneuro,OASIS Center Category: Academic RSO,Jon Rey at jonrey@berkeley.edu
46402,Integrative Biology Graduate Student Association ,No,Approved,3,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/ibgsa,LEAD Center Category: Graduate Student RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
117513,Intellectual Discourse at Berkeley,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/idbisawesome,LEAD Center Category: Recreational RSO,Millicent Morris-Chaney at millicen@berkeley.edu
135308,Intellectual History and Theory,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/intellectualhistorytheory,LEAD Center Category: Graduate Student RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
221625,Intellectual Property Law Society,No,Inprogress,4,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/ipls,LEAD Center Category: Graduate Student RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
221798,Inter-Collegiate Capital Management,No,Not Started,0,In Progress,NEW ORG PENDING FINAL COMPLETION OF APPROVAL STEPS,https://callink.berkeley.edu/actioncenter/organization/InterCollegiateCapitalManagement,LEAD Center Category: Professional RSO,Jon Rey at jonrey@berkeley.edu
122123,Intercollegiate Finance Journal at Berkeley,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/ifj,LEAD Center Category: Media & Publications RSO,Melissa Landeros at melissalanderos@berkeley.edu
91525,InterCP,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/intercp,LEAD Center Category: Spiritual RSO,Luly Sbeta at wsbeta@berkeley.edu
46554,Interdisciplinary Family Studies Working Group,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/gainterdisciplinaryfamilystudiesworkinggroup,OASIS Center Category: Academic RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
46343,Interdisciplinary Graduate Student Committee on Youth Policy,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/gainterdisciplinarygraduatestudentcommitteeforyouthpolicy,LEAD Center Category: Political & Advocacy RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
343545,Interdisciplinary Ideas,No,Not Started,0,In Progress,NEW ORG PENDING FINAL COMPLETION OF APPROVAL STEPS,https://callink.berkeley.edu/actioncenter/organization/InterdisciplinaryIdeas,OASIS Center Category: Academic RSO,Jon Rey at jonrey@berkeley.edu
91281,Interdisciplinary Research Conference of Berkeley,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/interdisciplinaryresearchconference,OASIS Center Category: Academic RSO,Jon Rey at jonrey@berkeley.edu
135412,Interdisciplinary Science Journal Club,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/ISJC,OASIS Center Category: Academic RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
368341,Interdisciplinary Studies Field Association,No,Inprogress,0,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/interdisciplinarystudiesfa,OASIS Center Category: Academic RSO,Jon Rey at jonrey@berkeley.edu
136689,Interdisciplinary Working Group on the Early US,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/earlyus,OASIS Center Category: Academic RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
46660,Interfaith Action Initiative,No,Not Started,0,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/interfaithactioninitiative,LEAD Center Category: Spiritual RSO,Luly Sbeta at wsbeta@berkeley.edu
91646,Interfraternity Council (IFC),No,Not Started,0,In Progress,CalGreeks Affinity Groups,https://callink.berkeley.edu/actioncenter/organization/inter-fraternitycouncil,LEAD Center Category: CalGreeks Fraternity & Sorority Support Organizations,CalGreeks Advisor Jeffery Woods at jeff.woods@berkeley.edu
91332,"Intermission Orchestra, The",No,Not Started,4,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/theintermissionorchestra,LEAD Center Category: Performing Arts RSO,Luly Sbeta at wsbeta@berkeley.edu
46177,"International Affairs Journal at Berkeley, The",No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/internationalaffiarsjournalatberkeleythe,LEAD Center Category: Media & Publications RSO,Melissa Landeros at melissalanderos@berkeley.edu
116163,International Arbitration Association at Berkeley Law,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/IAABL,OASIS Center Category: Academic RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
45969,International Association for the Exchange of Students for Technical Experience,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/internationalassocfortheexchangeofstudentsfortechnicalexperience,LEAD Center Category: Professional RSO,Jon Rey at jonrey@berkeley.edu
146002,International Building Performance Simulation Association/ASHRAE Berkeley,No,Inprogress,0,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/ibpsa-ashrae,LEAD Center Category: Graduate Student RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
166112,International Business and Finance @ Berkeley,No,Not Started,0,In Progress,NEW ORG PENDING FINAL COMPLETION OF APPROVAL STEPS,https://callink.berkeley.edu/actioncenter/organization/international-business-and-finance,LEAD Center Category: Professional RSO,Jon Rey at jonrey@berkeley.edu
117586,International Business Association,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/IBA,LEAD Center Category: Professional RSO,Jon Rey at jonrey@berkeley.edu
289736,International Consulting Club at Berkeley,Yes,Approved,4,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/BerkeleyIntConsulting,LEAD Center Category: Professional RSO,Jon Rey at jonrey@berkeley.edu
92004,International Family Union,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/Internationalfamilyunion,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
145649,International Full Gospel Fellowship at Berkeley,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/IFGFBerkeley,LEAD Center Category: Spiritual RSO,Luly Sbeta at wsbeta@berkeley.edu
46347,International Graduate Student Ministry ,Yes,Approved,5,Yes,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/igsm,LEAD Center Category: Graduate Student RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
325447,International Healthcare Association,Yes,Approved,4,Yes,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/ihca,LEAD Center Category: Professional RSO,Jon Rey at jonrey@berkeley.edu
56239,International House Student Gardening Club,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/IntlHouseStudentGardeningClub,LEAD Center Category: Recreational RSO,Millicent Morris-Chaney at millicen@berkeley.edu
91396,International Human Rights Workshop,No,Not Started,0,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/internationalhumanrightsworkshop,LEAD Center Category: Graduate Student RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
46495,International Justice Mission,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/internationaljusticemissions,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
46607,International Law Society ,Yes,Approved,4,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/edu,LEAD Center Category: Graduate Student RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
91927,International Pre-Health Students Organization,No,Not Started,0,In Progress,NEW ORG PENDING FINAL COMPLETION OF APPROVAL STEPS,https://callink.berkeley.edu/actioncenter/organization/IntlPre-HealthStudentsOrganization,LEAD Center Category: Professional RSO,Jon Rey at jonrey@berkeley.edu
46403,International Public Policy Group,No,Inprogress,0,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/gainternationalpublicpolicygroup,LEAD Center Category: Graduate Student RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
46349,International Refugee Assistance Project at Berkeley Law,No,Not Started,0,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/gairaqirefugeeassistanceproject,LEAD Center Category: Graduate Student RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
158935,International Relations Council of Berkeley,No,Not Started,0,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/IRC,LEAD Center Category: Professional RSO,Jon Rey at jonrey@berkeley.edu
368707,International Security and Geopolitics Club at Berkeley,No,Not Started,0,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/intlsecurityandgeopolitics,OASIS Center Category: Academic RSO,Jon Rey at jonrey@berkeley.edu
92022,International Service Club ,Yes,Approved,4,Yes,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/internationalserviceclub,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
92023,International Service Learning at Berkeley,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/internationalservicelearning,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
45971,International Socialist Organization,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/internationalsocialistorganization,LEAD Center Category: Political & Advocacy RSO,Millicent Morris-Chaney at millicen@berkeley.edu
